,pic_num,article
1704,1_368,"2. 파스텔 색상과 목재, 비는 공간 없이 채우기"
1705,1_369,3. 로맨틱하고 차분한 침실
1706,1_370,"4. 순백의 침실, 세련된 포인트"
1707,1_371,5. 나무에 폭 싸인 느낌의 침실
1708,1_372,6. 교묘하게 두 개의 공간으로 나눠진 침실
1709,1_373,7. 내장형 디자인을 활용한 침실
1710,1_374,8. 알찬 구성과 포근한 색의 조화로 채워진 침실
1711,1_375,9. 가구와 가구 사이의 빈 곳을 최대한 줄인 침실
1712,1_376,10. 에클레틱 침실 디자인
1713,1_377,11. 수직의 긴 침실 연출
1714,1_378,12. 창문을 크게 내어 밝고 화사하게 채워진 침실
1715,1_379,13. 미니멀 디자인의 침실
1716,1_380,14. 간결하고 포근한 침실
1717,1_381,16. 작은 모서리 공간도 활용하자.
1718,1_382,17. 압축적인 동선과 배치가 돋보이는 침실
1719,1_383,1. 밝고 깔끔한 색을 사용해 꾸미기
1720,1_384,2. 대형 스탠딩 미러를 놓아두기
1721,1_385,3. 색깔로 포인트를 넣어 벽 강조하기
1722,1_386,4. 하얀색 벽에 예술 작품 걸어두기
1723,1_387,5. 파스텔 색조로 부드럽게 표현하기
1724,1_388,6. 공간을 절약할 수 있는 아이디어
1725,1_389,"7. 과하지 않도록 주의, 소품 선택하기"
1726,1_390,8. 센스 있는 디자인 조명 걸어두기
1727,1_391,9. 맞춤식 가구를 이용해 공간 절약하기
1728,1_392,10. 색다른 포인트를 더하는 아이디어
1729,1_393,1. 뻔하지 않은 구조로 차별화 두기
1730,1_394,2. 아침을 더욱 상쾌하게
1731,1_395,3. 침실과 거실의 공유
1732,1_396,4. 취미를 담은 침실
1733,1_397,5. 존재감 있는 램프
1734,1_398,6. 열대 감성 물들이기
1735,1_399,7. 실용성과 시각미의 공존
1736,1_400,8. 천장의 재구성
1737,1_401,"1. 플랫폼 침대, 이보다 더 실용적인 가구는 없다!"
1738,1_402,2. 침구류는 침실 스타일링에서 빼놓을 수 없는 아이템
1739,1_403,3. 그윽함이 묻어나는 그레이톤의 아름다움
1740,1_404,4. 경쾌한 컬러로 활기찬 침실 분위기 자아내기
1741,1_405,5. 침실은 가득 채우기보단 비우는 공간
1742,1_406,6. 은은한 빛을 머금은 환한 침실
1743,1_407,"7. 침대를 중심으로 좌, 우측에 펜던트 조명 달아보기"
1744,1_408,8. 미니멀 디자인은 시대의 흐름에도 변하지 않는다.
1745,1_409,9. 빈 공간에 이색적인 가구 놓아보기
1746,1_410,10. 침대의 기능을 더해줄 보조 가구 놓아보기
1747,1_411,11. 거울의 시각적 착시효과
1748,1_412,12. 독특한 디자인의 침대 헤드 보드
1749,1_413,13. 키가 작은 침실 가구를 선택하자!
1750,1_414,1. 벽을 다양하게 꾸며보자
1751,1_415,2. 고급스러운 포인트 더하기
1752,1_416,3. 열정이 살아 있는 스타일링
1753,1_417,4. 낭만적인 데코가 필요하다
1754,1_418,5. 당신만의 개성을 표현하자
1755,1_419,6. 아주 특별한 침대 프레임
1756,1_420,7. 모노톤으로 꾸민 침실
1757,1_421,8. 정말 안락한 박스형 침실
1758,1_422,9. 대담한 스타일링 시도하기
1759,1_423,10. 언제나 옳은 북유럽 스타일
1760,1_424,1. 숫자 디자인: 신경쓰지 않은 듯한 시크함
1761,1_425,2. 재활용: 두 가지 다른 느낌이 맞물린 느낌
1762,1_426,3. 커다란 나무판자: 스칸디나비아 스타일
1763,1_427,4. 화려한 무늬의 벽지
1764,1_428,5. 일체화된 디자인 속 헤드 보드
1765,1_429,6. 밝은색의 나무판자와 부드러운 조명 디자인
1766,1_430,7. 커다란 포스터로 벽면을 채운 아이디어
1767,1_431,8. 편안한 분위기의 흰색 헤드 보드
1768,1_432,9. 개성 넘치는 디자인의 헤드 보드
1769,1_433,10. 작은 목제 프레임의 액자들이 헤드 보드 공간을 채우다.
1770,1_434,11. 수납장을 설치해 헤드 보드를 알차게 채우다.
1771,1_435,12. 흰색 벽면에 공간을 내거나 목제 선반을 설치해 입체감을 더한 디자인
1772,1_436,13. 신비로운 느낌의 입체감이 있는 디자인
1773,1_437,14. 로맨틱 디자인의 헤드 보드
1774,1_438,15. 감각적인 디자인의 헤드 보드
1775,1_439,16. 선명한 색감으로 공간 전체에 포인트가 되다.
1776,1_440,17. 클래식 디자인의 헤드 보드
1777,1_441,"18. 동그라미, 복고풍 디자인"
1778,1_442,19. 수평으로 긴 거울을 부착한 재미있는 발상
1779,1_443,20. 오래된 나무 판자의 활용
1780,1_444,21. 헤드 보드가 공간 전체의 포인트가 되다.
1781,1_445,22. 프레임으로 만든 헤드 보드
1782,1_446,23. 개성 넘치는 헤드 보드와 벽지
1783,1_447,24. 이국적인 분위기의 헤드 보드
1784,1_448,25. 개성과 활력을 동시에
1785,1_449,26. 스프레이 페인트의 예술적 분위기
1786,1_450,27. 열대 우림 안에 온 듯한 화사함
1787,1_451,28. 실내 정원과 헤드 보드
1788,1_452,29. 줄무늬 디자인의 벽지와 쿠션감이 느껴지는 헤드 보드
1789,1_453,"30. 색은 같지만, 재질과 무늬를 다르게 연출한 헤드 보드와 벽지"
1790,1_454,"31. 매화 모양의 조형물, 카펫에서부터 이어지는 헤드 보드 디자인"
1791,1_455,"32. 커튼으로 연출한 벽면, 헤드 보드"
1792,1_456,33. 빈지티한 느낌의 나무판자와 액자
1793,1_457,34. 나무 막대기로 이은 판자
1794,1_458,35. 글씨 프린트로 그려낸 재미있는 발상
1795,1_459,36. 그림과 글 프린팅으로 연출한 헤드 보드
1796,1_460,"37. 간결한 디자인, 확실한 개성"
1797,1_461,38. 사진을 모아서 벽면에 부착
1798,1_462,1. 풍수지리의 개념 이해하기
1799,1_463,2. 침대의 위치: 문과 같은 방향을 피할 것
1800,1_464,3. 식물의 활용
1801,1_465,4. 어중간하게 남는 공간이 없도록 한다.
1802,1_466,5. 색: 편안하고 휴식하는 공간의 이미지를 그려내자.
1803,1_467,6. 똑바른 공간을 구축하자.
1804,1_468,7. 거울의 위치에 신경 쓴다.
1805,1_469,8. 가구: 따뜻함이 느껴지는 재질
1806,1_470,9. 흰색: 맑고 선한 기운을 담은 색
1807,1_471,"10. 재질, 색감, 온도에 대해 고민하자."
1808,1_472,"1. 거울의 크기, 디자인, 위치 고려하기"
1809,1_473,2. D.I.Y로 만든 침대헤드
1810,1_474,3. 프레임으로 개성 있게 꾸미기
1811,1_475,4. 컬러적 통일감으로 편안한 분위기를 부여한 침실
1812,1_476,5. 데코레이션과 수납 기능 모두를 겸하는 선반
1813,1_477,6. 작지만 침실 분위기 바꾸는데는 탁월한 사이드 테이블
1814,1_478,"7. 아늑하게, 모던하게! 침실 분위기를 바꾸는 사이드 조명"
1815,1_479,1. 수납장과 하나가 된 2층 침대 아이디어
1816,1_480,3. 미니 로프트: 단단하고 알찬 공간 구성
1817,1_481,2. 2층 침대의 활용: 6명이 잘 수 있는 아이들 침실
1818,1_482,4. 스칸디나비아 스타일의 심플함에 기반으로 둔 2층 침대 아이디어
1819,1_483,5. 미니멀리스트 스타일을 기반으로 한 2층 침대 아이디어
1820,1_484,6. 2층 침대가 실내 놀이터로
1821,1_485,7. 일체형 디자인을 활용한 2층 침대 아이디어
1822,1_486,현대적인 스타일의 감각
1823,1_487,침대 수납장과 붙박이장
1824,1_488,수직으로 최적화 하라
1825,1_489,다락방 선반
1826,1_490,창의적인 방법
1827,1_491,다기능 침대
1828,1_492,캐비닛 서랍장
1829,1_493,1. 우아하고 미니멀한 스타일의 헤드 디자인
1830,1_494,?2. 고급스러움이 묻어나는 높은 헤드 디자인
1831,1_495,?3. 높은 쿠션 헤드 디자인
1832,1_496,?4. 상큼한 색상을 사용한 벨벳 헤드 디자인
1833,1_497,5. 멋스러운 소박함이 매력적인 디자인
1834,1_498,?6. 벽과 이어지는 일체형 디자인
1835,1_499,?7. 침대 자체가 장식이 되는 디자인
1836,1_500,?8. 순수하고 클래식한 디자인
1837,1_501,?9. 감각적인 빈티지 스타일
1838,1_502,?10. 재활용 재료로 만든 헤드 디자인
1839,1_503,?11. 빈티지한 감각이 돋보이는 디자인
1840,1_504,?12. 우아함이 느껴지는 블랙 컬러 디자인
1841,1_505,?13. 따뜻한 감성을 느낄 수 있는 디자인
1842,1_506,?14. 시선을 압도하는 강렬한 디자인
1843,1_507,?15. 감각적인 복고풍 디자인
1844,1_508,1. 베란다와 이어지는 따뜻하고 은은한 침실 디자인
1845,1_509,2. ㄷ자 형태의 침대 자리를 고급스럽게 연출한 침실 디자인
1846,1_510,3. 낮은 창문으로 독특한 분위기를 도모한 침실 디자인
1847,1_511,4. 다락 공간을 활용해 아이들의 침실로 연출한 공간 디자인
1848,1_512,5. 개성 넘치는 따뜻한 침실 디자인
1849,1_513,6. 수납에 대한 고민을 담은 침실 디자인
1850,1_514,7. 시크하고 강약이 살아 있는 침실 디자인
1851,1_515,8. 외부와의 시선을 열어내 밝은 느낌으로 연출된 침실
1852,1_516,9. 아이디어가 돋보이는 침실
1853,1_517,10. 침실과 공부방이 하나로
1854,1_518,1. 다목적 가구에 주목하자.
1855,1_519,2. 유리 칸막이를 활용하는 방법
1856,1_520,3. 어두운색을 활용해보자.
1857,1_521,4. 침대를 감추는 방법
1858,1_522,5. 천장이 높을 경우 복층 구조에 주목해보자.
1859,1_523,6. 이층 침대 구조에 주목해보자.
1860,1_524,7. 접히는 나무 벽면으로 구성한 침실
1861,1_525,8. 필요한 것만 간단하게 채우는 방법
1862,1_526,9. 침대 가구를 활용해 공간 활용도를 높이는 방법
1863,1_527,10. 독특한 인테리어 포인트로 시선을 집중시키는 방법
1864,1_528,11. 침대 주변 공간에 집중하자.
1865,1_529,12. 내장형 수납공간을 만드는 방법
1866,1_530,13. 거울을 활용하는 방법
1867,1_531,14. 침대 헤드 대신 페인트칠로 공간을 절약하는 방법
1868,1_532,15. 조명으로 공간의 분위기를 장악하는 방법
1869,1_533,1. 발코니 문과 대형 유리창을 점검할 것!
1870,1_534,2. 전자제품은 최소한으로 유지할 것!
1871,1_535,3. 적당한 규모의 침실을 선택할 것!
1872,1_536,4. 침대는 욕실 문과 떨어진 곳에 배치할 것!
1873,1_537,5. 창문이 너무 크지 않은지 확인할 것!
1874,1_538,6. 침대 위에 샹들리에를 설치하지 말 것!
1875,1_539,낭만적인 스타일
1876,1_540,다락방의 워크인 옷장
1877,1_541,실용적인 하얀색
1878,1_542,앉을 수 있는 드레스룸
1879,1_543,편리한 수직 선반
1880,1_544,반짝이는 거울
1881,1_545,유리문과 함께
1882,1_546,미니멀리즘 스타일
1883,1_547,정돈된 드레스룸
1884,1_548,창의적인 디자인
1885,1_549,우아한 드레스룸
1886,1_550,에클레틱 스타일
1887,1_551,여자를 위한 드레스룸
1888,1_552,유행을 타지 않는 고전
1889,1_553,전망이 있는 드레스룸
1890,1_554,1. 환한 공간이 성공적인 작은 침실 스타일링의 핵심!
1891,1_555,2. 침대가 높아지면 수납공간도 두 배 늘어난다!
1892,1_556,3. 접이식 침대의 놀라운 활용도
1893,1_557,"4. 실용도, 스타일 모두 놓치지 말자!"
1894,1_558,5. 작지만 감각적으로 스타일링하기
1895,1_559,6. 스마트한 가구를 적극적으로 활용하라!
1896,1_560,7. 거울을 활용한 시각적 착시 효과를 노리자!
1897,1_561,8. 깊이감이 느껴지는 포인트 스티커
1898,1_562,1. 중성적 컬러로 우아한 분위기를 연출한 침실
1899,1_563,2. 마음이 편안해지는 산림욕풍 침실
1900,1_564,3. 매력 넘치는 침실을 위한 라운드베드
1901,1_565,4. 미니멀리스틱 침실
1902,1_566,5. 아트월로 지루하지 않은 침실
1903,1_567,6. 벽돌과 스톤 소재로 따뜻하고 소박한 분위기 연출하기
1904,1_568,7. 독특한 팔레트 침대 프레임 DIY
1905,1_569,8. 유니크한 침대 헤드 디자인 선택하기
1906,1_570,1. 오버사이즈 러그는 침실에서 OUT.
1907,1_571,2. 침실 안에 서재 및 작업 공간을 두지 말자.
1908,1_572,3. 침대에서 일어날 때 상태 그대로인 엉망인 침구를 방치하지 말자.
1909,1_573,"4. 너무 적거나, 너무 많은 데코레이션은 지양하자."
1910,1_574,5. 적절한 조명 선택은 필수이다.
1911,1_575,6. 컬러 다이어트! 지나치게 많은 컬러를 빼자.
1912,1_576,7. 수납 공간을 제외한 인테리어는 진정한 인테리어가 아니다.
1913,1_577,8. 답답한 인테리어는 NO. 개방감을 주는 인테리어를 실현하자.
1914,1_578,9. 콘센트와 케이블을 정리하자.
1915,1_579,1. 검은색을 사용한 모던 스타일
1916,1_580,2. 젊고 트렌디한 감각의 스타일
1917,1_581,3. 내추럴 모던 스타일
1918,1_582,4. 나무를 사용한 장엄한 스타일
1919,1_583,5. 큰 거울을 설치한 고급스러운 스타일
1920,1_584,6. 따뜻한 감성의 프렌치 스타일
1921,1_585,1. 초침 소리가 들리는 시계
1922,1_586,2. 너무 밝아서 눈부신 조명
1923,1_587,3. 관리가 되지 않는 화분
1924,1_588,4. 햇볕을 가리지 못하는 커튼
1925,1_589,5. 주위를 산만하게 하는 소품
1926,1_590,6. 계절에 맞지 않는 이불
1927,1_591,1.모던과 럭셔리 모두를 담았다
1928,1_592,2. 색(色)으로만 표현한 개성
1929,1_593,3. 깊이 있는 우아함을 보여 주겠다. 미니멀리스트 옷장
1930,1_594,4. 두 가지 기능을 하나로
1931,1_595,5. 공간 맞춤형 옷장 아이디어
1932,1_596,6. 효율성은 높게 포인트는 확실하게
1933,1_597,7. 그림자 자체를 장식으로 이용한 옷장
1934,1_598,8. 작은 침실에 최적화된 디자인
1935,1_599,9. 빛으로 장식한다. LED스트립 옷장
1936,1_600,1. 답답한 다락방도 쾌적하게 만드는 스카이라이트
1937,1_601,2. 은은하고 아늑한 분위기를 조성하는 테이블 스탠드
1938,1_602,3. 밝고 화사한 채광이 돋보이는 침실
1939,1_603,4. 차분하게 휴식을 취하도록 도와주는 침실 간접조명
1940,1_604,5. 호텔 같은 침실? 벽부등을 설치해보자!
1941,1_605,6. 매립등으로 화사하고 우아한 침실 만들기
1942,1_606,7. 무거운 실링 라이트는 NO! 부피감을 줄이고 부드러움을 더한 천장 간접등
1943,1_607,"8. 밝은 햇빛, 거울을 활용하여 침실 곳곳으로 분산시키기"
1944,1_608,9. 화려한 상들리에로 침실에 고급스러움 입히기
1945,1_609,10. 개성 넘치는 실링 라이트로 침실에 포인트 주기
1946,1_610,11. 독특한 조명 컬러와 다양한 종류의 조명으로 모던하게 침실 꾸미기
1947,1_611,12. 인더스트리얼풍 침실에 화사함과 우아함을 더하는 조명
1948,1_612,스타일에 맞지 않는 것은 깨끗이 버리기
1949,1_613,옷장에서 필요하지 않는 물건 옮기기
1950,1_614,옷을 걸 수 있는 행거 확보하기
1951,1_615,평상복과 특별한 날 입는 옷 나누기
1952,1_616,계절마다 옷장에 있는 옷 바꾸기
1953,1_617,세련되고 깔끔한 처녀자리의 침실
1954,1_618,고급스러움을 즐길줄 아는 전갈자리
1955,1_619,깔끔한 것을 좋아하는 양자리
1956,1_620,안정감을 중시하는 황소자리
1957,1_621,호기심이 많은 쌍둥이자리
1958,1_622,편안함이 중요한 게자리
1959,1_623,열정적이고 화려한 사자자리
1960,1_624,미적감각이 뛰어난 천칭자리
1961,1_625,자유로운 영혼의 궁수자리
1962,1_626,섬세한 취향의 염소자리
1963,1_627,창의적인 물병자리
1964,1_628,자연친화적인 물고기 자리
1965,1_629,1. 인테리어에 포인트를 더하자
1966,1_630,2. 가운데에 놓아 분위기를 더하자
1967,1_631,3. 안전하고 깔끔한 화장품 보관
1968,1_632,4. 더 예쁜 화장을 위한 밝은 조명
1969,1_633,5. 화장실 바로 앞에 있는 화장대
1970,1_634,6. 가벽을 이용해 만든 화장대
1971,1_635,"7. 넉넉한 공간이 매력, ㄱ자 화장대"
1972,1_636,옷 색깔이 달라지는 조명
1973,1_637,큰 공간을 차지하는 거울
1974,1_638,향기가 너무 강한 디퓨저
1975,1_639,한 가지 스타일의 수납공간
1976,1_640,문 없이 오픈된 수납공간
1977,1_641,창문을 가로 막는 수납장
1978,1_642,긴장을 풀어주는 편안한 중립색의 벽
1979,1_643,친근함을 주는 소품으로 가득 찬 침실
1980,1_644,자연이 그린 장관을 그대로 느낄 수 있는 창
1981,1_645,침실을 더 아늑하게 하는 가벽
1982,1_646,군더더기 없이 심플하게 정리된 방
1983,1_647,"따뜻한 느낌의 대명사, 벽돌무늬"
1984,1_648,1. 매트리스의 두께를 확인하라.
1985,1_649,"2. 매트리스의 재질, 탄성력을 확인하라."
1986,1_650,3. 매트리스 구매를 위한 예산을 확실히 정해두자.
1987,1_651,4. 부드럽거나 딱딱하거나. 등의 상태에 맞춰 매트리스를 고른다.
1988,1_652,5. 매트리스 브랜드별 특성을 확인하자.
1989,1_653,6. 배달과정을 알아두자.
1990,1_654,담요 더하기
1991,1_655,조명 맞추기
1992,1_656,아늑한 소재의 침구
1993,1_657,내츄럴한 연출
1994,1_658,내츄럴한 연출2
1995,1_659,어두운 색 활용하기
1996,1_660,커튼과 패브릭
1997,1_661,안정된 톤 사용하기
1998,1_662,패브릭 활용
1999,1_663,공간 채우기
2000,1_664,모노톤 인테리어
2001,1_665,소재의 변화- 벨벳
2002,1_666,레이어드
2003,1_667,"러그, 카펫"
2004,1_668,침대 헤드 교체하기
2005,1_669,아늑한 수면 공간이 있는 아이 방
2006,1_670,프라이빗한 분위기를 느낄 수 있는 침대
2007,1_671,공간은 분리하고 시선은 연결한 침실
2008,1_672,원룸 안에서 독립성을 가진 침실
2009,1_673,베란다를 확장한 평상형 침실
2010,1_674,나에게 맞게 성형한 침실
2011,1_675,세 가지 역할을 하는 아이템
2012,1_676,환한 분위기 만들기
2013,1_677,소품은 필요한 것만!
2014,1_678,"스칸디나비아, 미니멀 스타일"
